"frequency";"r dbJPM";"i dbJPM"
5.2992e+09;-3.60564e-06;0
5.29935e+09;-3.60818e-06;0
5.2995e+09;-3.61072e-06;0
5.29965e+09;-3.61327e-06;0
5.2998e+09;-3.61582e-06;0
5.29995e+09;-3.61837e-06;0
5.3001e+09;-3.62092e-06;0
5.30025e+09;-3.62347e-06;0
5.3004e+09;-3.62603e-06;0
5.30055e+09;-3.62859e-06;0
5.3007e+09;-3.63115e-06;0
5.30085e+09;-3.63372e-06;0
5.301e+09;-3.63629e-06;0
5.30115e+09;-3.63886e-06;0
5.3013e+09;-3.64143e-06;0
5.30145e+09;-3.644e-06;0
5.3016e+09;-3.64658e-06;0
5.30175e+09;-3.64916e-06;0
5.3019e+09;-3.65174e-06;0
5.30205e+09;-3.65433e-06;0
5.3022e+09;-3.65691e-06;0
5.30235e+09;-3.6595e-06;0
5.3025e+09;-3.66209e-06;0
5.30265e+09;-3.66469e-06;0
5.3028e+09;-3.66728e-06;0
5.30295e+09;-3.66988e-06;0
5.3031e+09;-3.67249e-06;0
5.30325e+09;-3.67509e-06;0
5.3034e+09;-3.6777e-06;0
5.30355e+09;-3.68031e-06;0
5.3037e+09;-3.68292e-06;0
5.30385e+09;-3.68553e-06;0
5.304e+09;-3.68815e-06;0
5.30415e+09;-3.69077e-06;0
5.3043e+09;-3.69339e-06;0
5.30445e+09;-3.69601e-06;0
5.3046e+09;-3.69864e-06;0
5.30475e+09;-3.70127e-06;0
5.3049e+09;-3.7039e-06;0
5.30505e+09;-3.70654e-06;0
5.3052e+09;-3.70917e-06;0
5.30535e+09;-3.71181e-06;0
5.3055e+09;-3.71445e-06;0
5.30565e+09;-3.7171e-06;0
5.3058e+09;-3.71975e-06;0
5.30595e+09;-3.7224e-06;0
5.3061e+09;-3.72505e-06;0
5.30625e+09;-3.7277e-06;0
5.3064e+09;-3.73036e-06;0
5.30655e+09;-3.73302e-06;0
5.3067e+09;-3.73568e-06;0
5.30685e+09;-3.73835e-06;0
5.307e+09;-3.74101e-06;0
5.30715e+09;-3.74368e-06;0
5.3073e+09;-3.74636e-06;0
5.30745e+09;-3.74903e-06;0
5.3076e+09;-3.75171e-06;0
5.30775e+09;-3.75439e-06;0
5.3079e+09;-3.75707e-06;0
5.30805e+09;-3.75976e-06;0
5.3082e+09;-3.76245e-06;0
5.30835e+09;-3.76514e-06;0
5.3085e+09;-3.76783e-06;0
5.30865e+09;-3.77053e-06;0
5.3088e+09;-3.77323e-06;0
5.30895e+09;-3.77593e-06;0
5.3091e+09;-3.77863e-06;0
5.30925e+09;-3.78134e-06;0
5.3094e+09;-3.78405e-06;0
5.30955e+09;-3.78676e-06;0
5.3097e+09;-3.78947e-06;0
5.30985e+09;-3.79219e-06;0
5.31e+09;-3.79491e-06;0
5.31015e+09;-3.79763e-06;0
5.3103e+09;-3.80035e-06;0
5.31045e+09;-3.80308e-06;0
5.3106e+09;-3.80581e-06;0
5.31075e+09;-3.80854e-06;0
5.3109e+09;-3.81128e-06;0
5.31105e+09;-3.81402e-06;0
5.3112e+09;-3.81676e-06;0
5.31135e+09;-3.8195e-06;0
5.3115e+09;-3.82225e-06;0
5.31165e+09;-3.82499e-06;0
5.3118e+09;-3.82775e-06;0
5.31195e+09;-3.8305e-06;0
5.3121e+09;-3.83326e-06;0
5.31225e+09;-3.83602e-06;0
5.3124e+09;-3.83878e-06;0
5.31255e+09;-3.84154e-06;0
5.3127e+09;-3.84431e-06;0
5.31285e+09;-3.84708e-06;0
5.313e+09;-3.84985e-06;0
5.31315e+09;-3.85263e-06;0
5.3133e+09;-3.8554e-06;0
5.31345e+09;-3.85819e-06;0
5.3136e+09;-3.86097e-06;0
5.31375e+09;-3.86375e-06;0
5.3139e+09;-3.86654e-06;0
5.31405e+09;-3.86933e-06;0
5.3142e+09;-3.87213e-06;0
5.31435e+09;-3.87493e-06;0
5.3145e+09;-3.87773e-06;0
5.31465e+09;-3.88053e-06;0
5.3148e+09;-3.88333e-06;0
5.31495e+09;-3.88614e-06;0
5.3151e+09;-3.88895e-06;0
5.31525e+09;-3.89177e-06;0
5.3154e+09;-3.89458e-06;0
5.31555e+09;-3.8974e-06;0
5.3157e+09;-3.90022e-06;0
5.31585e+09;-3.90305e-06;0
5.316e+09;-3.90587e-06;0
5.31615e+09;-3.9087e-06;0
5.3163e+09;-3.91154e-06;0
5.31645e+09;-3.91437e-06;0
5.3166e+09;-3.91721e-06;0
5.31675e+09;-3.92005e-06;0
5.3169e+09;-3.92289e-06;0
5.31705e+09;-3.92574e-06;0
5.3172e+09;-3.92859e-06;0
5.31735e+09;-3.93144e-06;0
5.3175e+09;-3.9343e-06;0
5.31765e+09;-3.93715e-06;0
5.3178e+09;-3.94002e-06;0
5.31795e+09;-3.94288e-06;0
5.3181e+09;-3.94574e-06;0
5.31825e+09;-3.94861e-06;0
5.3184e+09;-3.95149e-06;0
5.31855e+09;-3.95436e-06;0
5.3187e+09;-3.95724e-06;0
5.31885e+09;-3.96012e-06;0
5.319e+09;-3.963e-06;0
5.31915e+09;-3.96589e-06;0
5.3193e+09;-3.96878e-06;0
5.31945e+09;-3.97167e-06;0
5.3196e+09;-3.97456e-06;0
5.31975e+09;-3.97746e-06;0
5.3199e+09;-3.98036e-06;0
5.32005e+09;-3.98326e-06;0
5.3202e+09;-3.98617e-06;0
5.32035e+09;-3.98908e-06;0
5.3205e+09;-3.99199e-06;0
5.32065e+09;-3.9949e-06;0
5.3208e+09;-3.99782e-06;0
5.32095e+09;-4.00074e-06;0
5.3211e+09;-4.00366e-06;0
5.32125e+09;-4.00659e-06;0
5.3214e+09;-4.00952e-06;0
5.32155e+09;-4.01245e-06;0
5.3217e+09;-4.01538e-06;0
5.32185e+09;-4.01832e-06;0
5.322e+09;-4.02126e-06;0
5.32215e+09;-4.0242e-06;0
5.3223e+09;-4.02715e-06;0
5.32245e+09;-4.0301e-06;0
5.3226e+09;-4.03305e-06;0
5.32275e+09;-4.03601e-06;0
5.3229e+09;-4.03896e-06;0
5.32305e+09;-4.04192e-06;0
5.3232e+09;-4.04489e-06;0
5.32335e+09;-4.04785e-06;0
5.3235e+09;-4.05082e-06;0
5.32365e+09;-4.0538e-06;0
5.3238e+09;-4.05677e-06;0
5.32395e+09;-4.05975e-06;0
5.3241e+09;-4.06273e-06;0
5.32425e+09;-4.06572e-06;0
5.3244e+09;-4.0687e-06;0
5.32455e+09;-4.07169e-06;0
5.3247e+09;-4.07469e-06;0
5.32485e+09;-4.07768e-06;0
5.325e+09;-4.08068e-06;0
5.32515e+09;-4.08368e-06;0
5.3253e+09;-4.08669e-06;0
5.32545e+09;-4.0897e-06;0
5.3256e+09;-4.09271e-06;0
5.32575e+09;-4.09572e-06;0
5.3259e+09;-4.09874e-06;0
5.32605e+09;-4.10176e-06;0
5.3262e+09;-4.10478e-06;0
5.32635e+09;-4.10781e-06;0
5.3265e+09;-4.11084e-06;0
5.32665e+09;-4.11387e-06;0
5.3268e+09;-4.1169e-06;0
5.32695e+09;-4.11994e-06;0
5.3271e+09;-4.12298e-06;0
5.32725e+09;-4.12603e-06;0
5.3274e+09;-4.12907e-06;0
5.32755e+09;-4.13212e-06;0
5.3277e+09;-4.13518e-06;0
5.32785e+09;-4.13823e-06;0
5.328e+09;-4.14129e-06;0
5.32815e+09;-4.14435e-06;0
5.3283e+09;-4.14742e-06;0
5.32845e+09;-4.15049e-06;0
5.3286e+09;-4.15356e-06;0
5.32875e+09;-4.15663e-06;0
5.3289e+09;-4.15971e-06;0
5.32905e+09;-4.16279e-06;0
5.3292e+09;-4.16588e-06;0
5.32935e+09;-4.16896e-06;0
5.3295e+09;-4.17205e-06;0
5.32965e+09;-4.17515e-06;0
5.3298e+09;-4.17824e-06;0
5.32995e+09;-4.18134e-06;0
5.3301e+09;-4.18444e-06;0
5.33025e+09;-4.18755e-06;0
5.3304e+09;-4.19066e-06;0
5.33055e+09;-4.19377e-06;0
5.3307e+09;-4.19688e-06;0
5.33085e+09;-4.2e-06;0
5.331e+09;-4.20312e-06;0
5.33115e+09;-4.20625e-06;0
5.3313e+09;-4.20938e-06;0
5.33145e+09;-4.21251e-06;0
5.3316e+09;-4.21564e-06;0
5.33175e+09;-4.21878e-06;0
5.3319e+09;-4.22192e-06;0
5.33205e+09;-4.22506e-06;0
5.3322e+09;-4.22821e-06;0
5.33235e+09;-4.23135e-06;0
5.3325e+09;-4.23451e-06;0
5.33265e+09;-4.23766e-06;0
5.3328e+09;-4.24082e-06;0
5.33295e+09;-4.24398e-06;0
5.3331e+09;-4.24715e-06;0
5.33325e+09;-4.25032e-06;0
5.3334e+09;-4.25349e-06;0
5.33355e+09;-4.25666e-06;0
5.3337e+09;-4.25984e-06;0
5.33385e+09;-4.26302e-06;0
5.334e+09;-4.26621e-06;0
5.33415e+09;-4.2694e-06;0
5.3343e+09;-4.27259e-06;0
5.33445e+09;-4.27578e-06;0
5.3346e+09;-4.27898e-06;0
5.33475e+09;-4.28218e-06;0
5.3349e+09;-4.28538e-06;0
5.33505e+09;-4.28859e-06;0
5.3352e+09;-4.2918e-06;0
5.33535e+09;-4.29501e-06;0
5.3355e+09;-4.29823e-06;0
5.33565e+09;-4.30145e-06;0
5.3358e+09;-4.30467e-06;0
5.33595e+09;-4.3079e-06;0
5.3361e+09;-4.31113e-06;0
5.33625e+09;-4.31436e-06;0
5.3364e+09;-4.3176e-06;0
5.33655e+09;-4.32084e-06;0
5.3367e+09;-4.32408e-06;0
5.33685e+09;-4.32733e-06;0
5.337e+09;-4.33058e-06;0
5.33715e+09;-4.33383e-06;0
5.3373e+09;-4.33709e-06;0
5.33745e+09;-4.34034e-06;0
5.3376e+09;-4.34361e-06;0
5.33775e+09;-4.34687e-06;0
5.3379e+09;-4.35014e-06;0
5.33805e+09;-4.35342e-06;0
5.3382e+09;-4.35669e-06;0
5.33835e+09;-4.35997e-06;0
5.3385e+09;-4.36325e-06;0
5.33865e+09;-4.36654e-06;0
5.3388e+09;-4.36983e-06;0
5.33895e+09;-4.37312e-06;0
5.3391e+09;-4.37642e-06;0
5.33925e+09;-4.37972e-06;0
5.3394e+09;-4.38302e-06;0
5.33955e+09;-4.38632e-06;0
5.3397e+09;-4.38963e-06;0
5.33985e+09;-4.39295e-06;0
5.34e+09;-4.39626e-06;0
5.34015e+09;-4.39958e-06;0
5.3403e+09;-4.40291e-06;0
5.34045e+09;-4.40623e-06;0
5.3406e+09;-4.40956e-06;0
5.34075e+09;-4.41289e-06;0
5.3409e+09;-4.41623e-06;0
5.34105e+09;-4.41957e-06;0
5.3412e+09;-4.42291e-06;0
5.34135e+09;-4.42626e-06;0
5.3415e+09;-4.42961e-06;0
5.34165e+09;-4.43296e-06;0
5.3418e+09;-4.43632e-06;0
5.34195e+09;-4.43968e-06;0
5.3421e+09;-4.44305e-06;0
5.34225e+09;-4.44641e-06;0
5.3424e+09;-4.44978e-06;0
5.34255e+09;-4.45316e-06;0
5.3427e+09;-4.45654e-06;0
5.34285e+09;-4.45992e-06;0
5.343e+09;-4.4633e-06;0
5.34315e+09;-4.46669e-06;0
5.3433e+09;-4.47008e-06;0
5.34345e+09;-4.47348e-06;0
5.3436e+09;-4.47687e-06;0
5.34375e+09;-4.48028e-06;0
5.3439e+09;-4.48368e-06;0
5.34405e+09;-4.48709e-06;0
5.3442e+09;-4.4905e-06;0
5.34435e+09;-4.49392e-06;0
5.3445e+09;-4.49734e-06;0
5.34465e+09;-4.50076e-06;0
5.3448e+09;-4.50419e-06;0
5.34495e+09;-4.50762e-06;0
5.3451e+09;-4.51105e-06;0
5.34525e+09;-4.51449e-06;0
5.3454e+09;-4.51793e-06;0
5.34555e+09;-4.52137e-06;0
5.3457e+09;-4.52482e-06;0
5.34585e+09;-4.52827e-06;0
5.346e+09;-4.53173e-06;0
5.34615e+09;-4.53519e-06;0
5.3463e+09;-4.53865e-06;0
5.34645e+09;-4.54211e-06;0
5.3466e+09;-4.54558e-06;0
5.34675e+09;-4.54906e-06;0
5.3469e+09;-4.55253e-06;0
5.34705e+09;-4.55601e-06;0
5.3472e+09;-4.5595e-06;0
5.34735e+09;-4.56298e-06;0
5.3475e+09;-4.56647e-06;0
5.34765e+09;-4.56997e-06;0
5.3478e+09;-4.57347e-06;0
5.34795e+09;-4.57697e-06;0
5.3481e+09;-4.58047e-06;0
5.34825e+09;-4.58398e-06;0
5.3484e+09;-4.58749e-06;0
5.34855e+09;-4.59101e-06;0
5.3487e+09;-4.59453e-06;0
5.34885e+09;-4.59805e-06;0
5.349e+09;-4.60158e-06;0
5.34915e+09;-4.60511e-06;0
5.3493e+09;-4.60864e-06;0
5.34945e+09;-4.61218e-06;0
5.3496e+09;-4.61572e-06;0
5.34975e+09;-4.61927e-06;0
5.3499e+09;-4.62282e-06;0
5.35005e+09;-4.62637e-06;0
5.3502e+09;-4.62993e-06;0
5.35035e+09;-4.63349e-06;0
5.3505e+09;-4.63705e-06;0
5.35065e+09;-4.64062e-06;0
5.3508e+09;-4.64419e-06;0
5.35095e+09;-4.64776e-06;0
5.3511e+09;-4.65134e-06;0
5.35125e+09;-4.65493e-06;0
5.3514e+09;-4.65851e-06;0
5.35155e+09;-4.6621e-06;0
5.3517e+09;-4.66569e-06;0
5.35185e+09;-4.66929e-06;0
5.352e+09;-4.67289e-06;0
5.35215e+09;-4.6765e-06;0
5.3523e+09;-4.68011e-06;0
5.35245e+09;-4.68372e-06;0
5.3526e+09;-4.68733e-06;0
5.35275e+09;-4.69095e-06;0
5.3529e+09;-4.69458e-06;0
5.35305e+09;-4.69821e-06;0
5.3532e+09;-4.70184e-06;0
5.35335e+09;-4.70547e-06;0
5.3535e+09;-4.70911e-06;0
5.35365e+09;-4.71275e-06;0
5.3538e+09;-4.7164e-06;0
5.35395e+09;-4.72005e-06;0
5.3541e+09;-4.7237e-06;0
5.35425e+09;-4.72736e-06;0
5.3544e+09;-4.73102e-06;0
5.35455e+09;-4.73469e-06;0
5.3547e+09;-4.73836e-06;0
5.35485e+09;-4.74203e-06;0
5.355e+09;-4.74571e-06;0
5.35515e+09;-4.74939e-06;0
5.3553e+09;-4.75307e-06;0
5.35545e+09;-4.75676e-06;0
5.3556e+09;-4.76046e-06;0
5.35575e+09;-4.76415e-06;0
5.3559e+09;-4.76785e-06;0
5.35605e+09;-4.77156e-06;0
5.3562e+09;-4.77526e-06;0
5.35635e+09;-4.77898e-06;0
5.3565e+09;-4.78269e-06;0
5.35665e+09;-4.78641e-06;0
5.3568e+09;-4.79014e-06;0
5.35695e+09;-4.79386e-06;0
5.3571e+09;-4.79759e-06;0
5.35725e+09;-4.80133e-06;0
5.3574e+09;-4.80507e-06;0
5.35755e+09;-4.80881e-06;0
5.3577e+09;-4.81256e-06;0
5.35785e+09;-4.81631e-06;0
5.358e+09;-4.82007e-06;0
5.35815e+09;-4.82382e-06;0
5.3583e+09;-4.82759e-06;0
5.35845e+09;-4.83136e-06;0
5.3586e+09;-4.83513e-06;0
5.35875e+09;-4.8389e-06;0
5.3589e+09;-4.84268e-06;0
5.35905e+09;-4.84646e-06;0
5.3592e+09;-4.85025e-06;0
5.35935e+09;-4.85404e-06;0
5.3595e+09;-4.85784e-06;0
5.35965e+09;-4.86163e-06;0
5.3598e+09;-4.86544e-06;0
5.35995e+09;-4.86925e-06;0
5.3601e+09;-4.87306e-06;0
5.36025e+09;-4.87687e-06;0
5.3604e+09;-4.88069e-06;0
5.36055e+09;-4.88451e-06;0
5.3607e+09;-4.88834e-06;0
5.36085e+09;-4.89217e-06;0
5.361e+09;-4.89601e-06;0
5.36115e+09;-4.89985e-06;0
5.3613e+09;-4.90369e-06;0
5.36145e+09;-4.90754e-06;0
5.3616e+09;-4.91139e-06;0
5.36175e+09;-4.91525e-06;0
5.3619e+09;-4.91911e-06;0
5.36205e+09;-4.92297e-06;0
5.3622e+09;-4.92684e-06;0
5.36235e+09;-4.93071e-06;0
5.3625e+09;-4.93459e-06;0
5.36265e+09;-4.93847e-06;0
5.3628e+09;-4.94235e-06;0
5.36295e+09;-4.94624e-06;0
5.3631e+09;-4.95013e-06;0
5.36325e+09;-4.95403e-06;0
5.3634e+09;-4.95793e-06;0
5.36355e+09;-4.96184e-06;0
5.3637e+09;-4.96575e-06;0
5.36385e+09;-4.96966e-06;0
5.364e+09;-4.97358e-06;0
5.36415e+09;-4.9775e-06;0
5.3643e+09;-4.98142e-06;0
5.36445e+09;-4.98535e-06;0
5.3646e+09;-4.98929e-06;0
5.36475e+09;-4.99323e-06;0
5.3649e+09;-4.99717e-06;0
5.36505e+09;-5.00112e-06;0
5.3652e+09;-5.00507e-06;0
5.36535e+09;-5.00903e-06;0
5.3655e+09;-5.01299e-06;0
5.36565e+09;-5.01695e-06;0
5.3658e+09;-5.02092e-06;0
5.36595e+09;-5.02489e-06;0
5.3661e+09;-5.02887e-06;0
5.36625e+09;-5.03285e-06;0
5.3664e+09;-5.03683e-06;0
5.36655e+09;-5.04082e-06;0
5.3667e+09;-5.04482e-06;0
5.36685e+09;-5.04881e-06;0
5.367e+09;-5.05282e-06;0
5.36715e+09;-5.05682e-06;0
5.3673e+09;-5.06084e-06;0
5.36745e+09;-5.06485e-06;0
5.3676e+09;-5.06887e-06;0
5.36775e+09;-5.07289e-06;0
5.3679e+09;-5.07692e-06;0
5.36805e+09;-5.08096e-06;0
5.3682e+09;-5.08499e-06;0
5.36835e+09;-5.08903e-06;0
5.3685e+09;-5.09308e-06;0
5.36865e+09;-5.09713e-06;0
5.3688e+09;-5.10118e-06;0
5.36895e+09;-5.10524e-06;0
5.3691e+09;-5.10931e-06;0
5.36925e+09;-5.11337e-06;0
5.3694e+09;-5.11745e-06;0
5.36955e+09;-5.12152e-06;0
5.3697e+09;-5.1256e-06;0
5.36985e+09;-5.12969e-06;0
5.37e+09;-5.13378e-06;0
5.37015e+09;-5.13787e-06;0
5.3703e+09;-5.14197e-06;0
5.37045e+09;-5.14607e-06;0
5.3706e+09;-5.15018e-06;0
5.37075e+09;-5.15429e-06;0
5.3709e+09;-5.15841e-06;0
5.37105e+09;-5.16253e-06;0
5.3712e+09;-5.16665e-06;0
5.37135e+09;-5.17078e-06;0
5.3715e+09;-5.17492e-06;0
5.37165e+09;-5.17905e-06;0
5.3718e+09;-5.1832e-06;0
5.37195e+09;-5.18734e-06;0
5.3721e+09;-5.1915e-06;0
5.37225e+09;-5.19565e-06;0
5.3724e+09;-5.19981e-06;0
5.37255e+09;-5.20398e-06;0
5.3727e+09;-5.20815e-06;0
5.37285e+09;-5.21232e-06;0
5.373e+09;-5.2165e-06;0
5.37315e+09;-5.22069e-06;0
5.3733e+09;-5.22487e-06;0
5.37345e+09;-5.22907e-06;0
5.3736e+09;-5.23326e-06;0
5.37375e+09;-5.23747e-06;0
5.3739e+09;-5.24167e-06;0
5.37405e+09;-5.24588e-06;0
5.3742e+09;-5.2501e-06;0
5.37435e+09;-5.25432e-06;0
5.3745e+09;-5.25854e-06;0
5.37465e+09;-5.26277e-06;0
5.3748e+09;-5.26701e-06;0
5.37495e+09;-5.27124e-06;0
5.3751e+09;-5.27549e-06;0
5.37525e+09;-5.27974e-06;0
5.3754e+09;-5.28399e-06;0
5.37555e+09;-5.28824e-06;0
5.3757e+09;-5.29251e-06;0
5.37585e+09;-5.29677e-06;0
5.376e+09;-5.30104e-06;0
5.37615e+09;-5.30532e-06;0
5.3763e+09;-5.3096e-06;0
5.37645e+09;-5.31388e-06;0
5.3766e+09;-5.31817e-06;0
5.37675e+09;-5.32247e-06;0
5.3769e+09;-5.32677e-06;0
5.37705e+09;-5.33107e-06;0
5.3772e+09;-5.33538e-06;0
5.37735e+09;-5.33969e-06;0
5.3775e+09;-5.34401e-06;0
5.37765e+09;-5.34833e-06;0
5.3778e+09;-5.35266e-06;0
5.37795e+09;-5.35699e-06;0
5.3781e+09;-5.36133e-06;0
5.37825e+09;-5.36567e-06;0
5.3784e+09;-5.37002e-06;0
5.37855e+09;-5.37437e-06;0
5.3787e+09;-5.37873e-06;0
5.37885e+09;-5.38309e-06;0
5.379e+09;-5.38745e-06;0
5.37915e+09;-5.39182e-06;0
5.3793e+09;-5.3962e-06;0
5.37945e+09;-5.40058e-06;0
5.3796e+09;-5.40496e-06;0
5.37975e+09;-5.40935e-06;0
5.3799e+09;-5.41375e-06;0
5.38005e+09;-5.41815e-06;0
5.3802e+09;-5.42255e-06;0
5.38035e+09;-5.42696e-06;0
5.3805e+09;-5.43137e-06;0
5.38065e+09;-5.43579e-06;0
5.3808e+09;-5.44022e-06;0
5.38095e+09;-5.44464e-06;0
5.3811e+09;-5.44908e-06;0
5.38125e+09;-5.45352e-06;0
5.3814e+09;-5.45796e-06;0
5.38155e+09;-5.46241e-06;0
5.3817e+09;-5.46686e-06;0
5.38185e+09;-5.47132e-06;0
5.382e+09;-5.47578e-06;0
5.38215e+09;-5.48025e-06;0
5.3823e+09;-5.48472e-06;0
5.38245e+09;-5.4892e-06;0
5.3826e+09;-5.49368e-06;0
5.38275e+09;-5.49817e-06;0
5.3829e+09;-5.50266e-06;0
5.38305e+09;-5.50716e-06;0
5.3832e+09;-5.51166e-06;0
5.38335e+09;-5.51617e-06;0
5.3835e+09;-5.52068e-06;0
5.38365e+09;-5.5252e-06;0
5.3838e+09;-5.52972e-06;0
5.38395e+09;-5.53425e-06;0
5.3841e+09;-5.53878e-06;0
5.38425e+09;-5.54332e-06;0
5.3844e+09;-5.54786e-06;0
5.38455e+09;-5.55241e-06;0
5.3847e+09;-5.55696e-06;0
5.38485e+09;-5.56152e-06;0
5.385e+09;-5.56608e-06;0
5.38515e+09;-5.57065e-06;0
5.3853e+09;-5.57522e-06;0
5.38545e+09;-5.5798e-06;0
5.3856e+09;-5.58439e-06;0
5.38575e+09;-5.58897e-06;0
5.3859e+09;-5.59357e-06;0
5.38605e+09;-5.59817e-06;0
5.3862e+09;-5.60277e-06;0
5.38635e+09;-5.60738e-06;0
5.3865e+09;-5.61199e-06;0
5.38665e+09;-5.61661e-06;0
5.3868e+09;-5.62124e-06;0
5.38695e+09;-5.62587e-06;0
5.3871e+09;-5.6305e-06;0
5.38725e+09;-5.63514e-06;0
5.3874e+09;-5.63979e-06;0
5.38755e+09;-5.64444e-06;0
5.3877e+09;-5.64909e-06;0
5.38785e+09;-5.65375e-06;0
5.388e+09;-5.65842e-06;0
5.38815e+09;-5.66309e-06;0
5.3883e+09;-5.66777e-06;0
5.38845e+09;-5.67245e-06;0
5.3886e+09;-5.67713e-06;0
5.38875e+09;-5.68183e-06;0
5.3889e+09;-5.68652e-06;0
5.38905e+09;-5.69123e-06;0
5.3892e+09;-5.69593e-06;0
5.38935e+09;-5.70065e-06;0
5.3895e+09;-5.70537e-06;0
5.38965e+09;-5.71009e-06;0
5.3898e+09;-5.71482e-06;0
5.38995e+09;-5.71955e-06;0
5.3901e+09;-5.72429e-06;0
5.39025e+09;-5.72904e-06;0
5.3904e+09;-5.73379e-06;0
5.39055e+09;-5.73855e-06;0
5.3907e+09;-5.74331e-06;0
5.39085e+09;-5.74807e-06;0
5.391e+09;-5.75284e-06;0
5.39115e+09;-5.75762e-06;0
5.3913e+09;-5.7624e-06;0
5.39145e+09;-5.76719e-06;0
5.3916e+09;-5.77199e-06;0
5.39175e+09;-5.77678e-06;0
5.3919e+09;-5.78159e-06;0
5.39205e+09;-5.7864e-06;0
5.3922e+09;-5.79121e-06;0
5.39235e+09;-5.79603e-06;0
5.3925e+09;-5.80086e-06;0
5.39265e+09;-5.80569e-06;0
5.3928e+09;-5.81053e-06;0
5.39295e+09;-5.81537e-06;0
5.3931e+09;-5.82022e-06;0
5.39325e+09;-5.82507e-06;0
5.3934e+09;-5.82993e-06;0
5.39355e+09;-5.8348e-06;0
5.3937e+09;-5.83967e-06;0
5.39385e+09;-5.84454e-06;0
5.394e+09;-5.84942e-06;0
5.39415e+09;-5.85431e-06;0
5.3943e+09;-5.8592e-06;0
5.39445e+09;-5.8641e-06;0
5.3946e+09;-5.869e-06;0
5.39475e+09;-5.87391e-06;0
5.3949e+09;-5.87882e-06;0
5.39505e+09;-5.88374e-06;0
5.3952e+09;-5.88867e-06;0
5.39535e+09;-5.8936e-06;0
5.3955e+09;-5.89854e-06;0
5.39565e+09;-5.90348e-06;0
5.3958e+09;-5.90843e-06;0
5.39595e+09;-5.91338e-06;0
5.3961e+09;-5.91834e-06;0
5.39625e+09;-5.92331e-06;0
5.3964e+09;-5.92828e-06;0
5.39655e+09;-5.93325e-06;0
5.3967e+09;-5.93823e-06;0
5.39685e+09;-5.94322e-06;0
5.397e+09;-5.94822e-06;0
5.39715e+09;-5.95321e-06;0
5.3973e+09;-5.95822e-06;0
5.39745e+09;-5.96323e-06;0
5.3976e+09;-5.96825e-06;0
5.39775e+09;-5.97327e-06;0
5.3979e+09;-5.97829e-06;0
5.39805e+09;-5.98333e-06;0
5.3982e+09;-5.98837e-06;0
5.39835e+09;-5.99341e-06;0
5.3985e+09;-5.99846e-06;0
5.39865e+09;-6.00352e-06;0
5.3988e+09;-6.00858e-06;0
5.39895e+09;-6.01365e-06;0
5.3991e+09;-6.01872e-06;0
5.39925e+09;-6.0238e-06;0
5.3994e+09;-6.02889e-06;0
5.39955e+09;-6.03398e-06;0
5.3997e+09;-6.03908e-06;0
5.39985e+09;-6.04418e-06;0
5.4e+09;-6.04929e-06;0
5.40015e+09;-6.0544e-06;0
5.4003e+09;-6.05952e-06;0
5.40045e+09;-6.06465e-06;0
5.4006e+09;-6.06978e-06;0
5.40075e+09;-6.07492e-06;0
5.4009e+09;-6.08007e-06;0
5.40105e+09;-6.08522e-06;0
5.4012e+09;-6.09037e-06;0
5.40135e+09;-6.09553e-06;0
5.4015e+09;-6.1007e-06;0
5.40165e+09;-6.10588e-06;0
5.4018e+09;-6.11106e-06;0
5.40195e+09;-6.11624e-06;0
5.4021e+09;-6.12143e-06;0
5.40225e+09;-6.12663e-06;0
5.4024e+09;-6.13183e-06;0
5.40255e+09;-6.13704e-06;0
5.4027e+09;-6.14226e-06;0
5.40285e+09;-6.14748e-06;0
5.403e+09;-6.15271e-06;0
5.40315e+09;-6.15794e-06;0
5.4033e+09;-6.16318e-06;0
5.40345e+09;-6.16843e-06;0
5.4036e+09;-6.17368e-06;0
5.40375e+09;-6.17894e-06;0
5.4039e+09;-6.18421e-06;0
5.40405e+09;-6.18948e-06;0
5.4042e+09;-6.19475e-06;0
5.40435e+09;-6.20004e-06;0
5.4045e+09;-6.20532e-06;0
5.40465e+09;-6.21062e-06;0
5.4048e+09;-6.21592e-06;0
5.40495e+09;-6.22123e-06;0
5.4051e+09;-6.22654e-06;0
5.40525e+09;-6.23186e-06;0
5.4054e+09;-6.23719e-06;0
5.40555e+09;-6.24252e-06;0
5.4057e+09;-6.24786e-06;0
5.40585e+09;-6.2532e-06;0
5.406e+09;-6.25855e-06;0
5.40615e+09;-6.26391e-06;0
5.4063e+09;-6.26927e-06;0
5.40645e+09;-6.27464e-06;0
5.4066e+09;-6.28002e-06;0
5.40675e+09;-6.2854e-06;0
5.4069e+09;-6.29079e-06;0
5.40705e+09;-6.29618e-06;0
5.4072e+09;-6.30158e-06;0
5.40735e+09;-6.30699e-06;0
5.4075e+09;-6.3124e-06;0
5.40765e+09;-6.31782e-06;0
5.4078e+09;-6.32325e-06;0
5.40795e+09;-6.32868e-06;0
5.4081e+09;-6.33412e-06;0
5.40825e+09;-6.33956e-06;0
5.4084e+09;-6.34502e-06;0
5.40855e+09;-6.35047e-06;0
5.4087e+09;-6.35594e-06;0
5.40885e+09;-6.36141e-06;0
5.409e+09;-6.36688e-06;0
5.40915e+09;-6.37237e-06;0
5.4093e+09;-6.37786e-06;0
5.40945e+09;-6.38335e-06;0
5.4096e+09;-6.38886e-06;0
